1284693950,T
975723056,F
192902364,L
635573431,T
702122709,L
419766609,L
440656356,L
1478367056,F
842617081,T
54145800,L
547945545,L
1893971779,T
858457294,T
1897981817,T
1794035801,T
1433194335,L
1371282615,L
971994440,F
616721763,L
246301060,F
524590141,T
964883647,T
1433453334,L
1409974332,L
276901606,T
890410622,T
918759521,T
1670253714,L
719016768,L
1149012371,T
893586784,F
2003710719,L
2124735427,T
1086489148,F
491800502,T
679374489,L
1506255758,T
932456858,T
10257897,L
201389191,T
986602659,L
558203442,L
2095360971,L
1845059953,T
308701612,F
1741913124,L
1130770640,F
1679984227,T
566423916,L
1747492404,L
1926285287,T
1091014058,T
564892403,T
1212254973,L
353504742,L
841794010,T
2102665595,T
1272264264,L
364564076,F
674198716,F
273792987,L
1258150860,L
530425787,T
251044766,T
197156360,F
1022226289,T
930419255,T
1703412118,T
1954683148,F
940677153,L
1904801310,L
793802159,T
1498880595,L
1852678633,T
491378464,F
1807582207,T
1447108109,T
1622149105,T
1340082786,L
2013532025,T
1222157861,T
1118884425,L
957062435,T
1787050264,F
183655751,T
1310567178,L
481360626,L
138837698,T
435347794,T
845924702,T
813036414,L
709140781,T
2104075562,T
1343462201,T
960185547,L
153748275,L
218204843,T
1890604803,L
1857160393,T
25404343,T
683798308,F
1614478055,T
819206502,L
35195255,T
1319673040,F
1310584966,T
1842777463,T
619297501,T
785250423,L
1035376601,T
485345879,T
2007408284,F
6777379,T
1442408314,T
1646974901,T
190433130,L
605491844,F
2128335527,T
329270828,F
1040839638,L
826776582,L
1142307243,L
1749980419,T
783368496,L
338285796,L
562682319,L
937116771,L
556490639,T
305803474,T
646793517,L
581894982,L
989601782,T
113787924,L
1401101484,L
1024797037,T
1433460965,T
564202803,L
720090852,L
2052758466,L
1349453226,L
1755467454,L
390620697,L
1209377863,T
1762244833,T
1833029012,F
708869116,F
1952677963,T
291037208,F
689720995,T
134465143,T
1331876847,L
1516497577,T
1276772386,T
934373618,T
152382426,L
1615058183,T
1497055937,T
1089499197,L
24065174,T
1802859411,L
1736292714,L
605960157,L
644977545,L
1850080639,T
2007061641,L
1669774583,T
1136057956,F
423780796,F
242381787,L
1041332774,T
1773234023,T
1997849241,L
1431953472,L
835128238,T
1612610426,T
1117498836,L
1543997354,T
1417804741,T
1408536044,F
86234701,T
1552269885,L
592929243,L
1602732279,L
681558623,T
1527302862,L
1755114705,L
149133158,T
876875151,L
697130254,T
173198333,T
532250915,T
285939321,L
779158490,T
1177228460,F
2136019960,F
638736483,L
699519395,T
1124594268,L
1062517280,F
941901183,L
18443394,L
688267655,T
792266776,F
1450396866,L
1523395893,L
257393555,T
420412054,T
919909599,L
1675198296,L
1828948099,T
1006144300,F
1079984533,T
274393694,T
461392931,T
1761543157,T
1801696556,F
69023988,L
1910676315,L
531088060,F
766154243,T
2083874648,F
1063338975,L
1052093564,F
715549490,T
93083787,L
1040629876,F
1354285974,L
792603183,L
17740496,F
269319606,L
1734504366,L
36183890,T
957587261,T
379287494,T
1486580757,L
333499506,L
636681049,T
1906992811,T
1253409105,L
164395698,L
1588457262,L
112069757,T
1244380231,T
1862850957,L
573462689,T
858439740,L
1517063865,L
642486677,T
621632408,F
2048151925,T
1408640920,F
558023408,F
964007252,F
313250836,F
1273572899,T
1057091040,L
1353880712,F
480375225,L
1849694223,L
1371621208,F
749694831,L
1436714941,T
1407805099,T
1707282092,F
1816002435,L
746902208,F
2040781598,T
305199837,L
506411371,T
1146707055,L
469595535,L
2094868634,T
1258776812,F
1713975766,T
1810235943,L
1832239501,T
424931859,L
1179816160,F
327242531,T
1046564267,T
1080484438,T
1735883451,L
1604587675,T
2044491690,L
2049134288,F
730676926,T
954099082,T
1255531352,F
1211052151,T
656309657,T
479668913,T
1960746982,T
2093024598,L
1887474012,L
1520545426,T
1761543386,T
486892572,L
1413843376,F
2066743223,T
993303943,T
413066783,T
388855110,L
940688929,T
1671843596,F
2102830876,F
603441224,F
1356599449,T
380279087,T
1783257385,T
1683841980,L
1426843354,T
716258175,L
1272241784,F
883947382,T
613266217,T
1173892424,F
1614624308,F
1567365300,L
281940128,F
678192812,F
76191309,L
761609041,T
491456146,T
21732260,F
501599405,T
2012001573,L
1783275646,T
988491977,T
1278361301,T
1702535221,T
1981795921,T
1691428085,T
2091390331,T
775001202,L
1215788033,T
2046737559,L
1378442427,L
424903834,T
279532999,T
1014216164,F
2108745815,T
1706376353,T
1730474339,T
1233503951,T
442840087,T
196256908,F
259912727,T
2057464396,F
1763622208,F
541852855,T
588173560,F
1839813518,T
1303461897,L
1079629706,T
1861545778,T
1805061302,T
944147631,L
1497337776,L
646069632,L
75025285,T
1052389349,T
480381905,T
1766453370,L
996296032,F
1255383107,T
834757755,L
895549943,T
486341886,L
1259661589,T
1175082942,L
1500558050,T
1220923756,F
733975648,F
1083548741,T
306944059,T
1176815735,T
1279805650,T
566856786,L
1086796483,T
895944210,L
1108709642,T
1674970043,T
588274080,L
264687891,L
607116102,L
302336210,T
2069749193,T
1551263733,L
1799673986,T
568335177,L
1626289018,T
704579687,T
1048717082,T
1245258740,F
1700875719,L
156616542,L
2080016495,T
448942015,T
642958428,L
1192194437,T
1624024957,T
2143516479,L
265634545,T
210516957,L
1079581572,L
572578605,L
1387332693,L
211903574,T
1139435391,L
326645528,F
1107847785,L
100661385,L
2001615572,F
1696121865,L
365349276,L
461248026,L
1998458076,L
287614822,T
2012511759,L
1650648414,L
855949999,T
1491317130,L
207744454,T
1904667082,T
589092222,L
1908620173,T
2061283624,F
521625070,T
210078540,L
556758404,F
1713819507,L
1834103498,T
552791235,L
1979454052,F
2044620455,T
1632372808,F
404549009,T
1284469500,L
1844276382,L
1543984401,L
1611115029,L
804640519,T
1644645786,L
1465246953,L
353278737,L
2009995063,T
1926494979,L
204253165,T
150126237,L
1791523090,T
1854901579,T
1006076236,F
1135356572,F
2062646033,T
763259670,L
1724448795,L
1823782559,T
677059646,T
98590217,T
2033861099,T
1233818051,T
1812409724,F
1720480949,T
1786609286,T
1644380128,F
1617617757,L
1271498446,T
2048929138,T
754603609,T
968291181,L
1445429891,T
218234990,T
1772931700,F
942592029,L
1683481943,T
2126210437,T
805103444,F
1462493274,L
182979954,L
955229681,T
1106532717,L
2037881534,T
1961305918,T
94405641,L
1953043919,T
577081940,F
1818854436,L
1629342830,T
1254141587,T
1917444653,T
1515720282,L
340475990,T
1582370729,T
1088717583,L
2127085276,F
1079267210,T
558851692,F
1251100075,T
980712700,F
1313455302,L
71907608,F
278658943,T
1531690292,F
1844839308,L
1221250972,F
1067688588,L
1823566098,L
2026354417,T
382698214,T
2006546052,L
834100450,T
1489230931,T
1896943938,L
647922720,L
1583636573,T
1702504210,T
1225004661,L
1255007361,L
1184363392,F
331662600,L
1024968367,T
552600026,T
672138590,T
459855448,F
1641317610,L
651740218,T
1539122658,L
52685654,T
1902840293,T
372351710,T
1366140956,F
1974747901,T
651010653,L
750347601,L
1672103562,L
1872261626,T
1818036189,L
1348186012,F
1751132395,T
53250755,T
1207248416,F
437749197,L
1542481687,T
956708707,T
1085671918,T
978634612,F
511729269,L
163192931,T
86158325,T
1696092661,T
494855531,T
1111126692,L
101209040,F
1166994121,T
1570982141,T
1742526650,T
1818734339,T
962621151,L
1795212304,F
1574090985,L
1334972862,L
1013869613,T
1401355238,T
1985983515,L
1764217214,T
925975152,L
1710761493,L
1434769755,L
126677516,F
1314410240,F
1488020510,T
1333925933,T
1752159438,L
883018549,T
143150992,F
690347708,F
1861653161,T
654880261,T
853540639,T
1947811487,T
203489274,L
1348396170,L
911454531,L
304698314,T
367906643,T
334953024,L
2047224964,F
39157334,T
1297574176,F
1694953621,T
1613248319,T
485063390,T
561339586,T
867119910,L
323563257,L
178073152,F
1793095062,L
2034324751,T
1612842907,T
1919772579,L
1201251343,T
953379769,T
1106214864,L
805927133,T
1836398319,L
1249365856,F
1496274841,T
1550567832,L
1904246117,T
202331832,L
1350895671,L
2107735391,T
1550728002,L
114866555,T
264950058,L
1918634645,T
449819579,T
164691374,T
1957791980,F
1747393755,L
1859644995,L
1423556651,T
84973497,L
273500933,T
143192913,L
408536755,T
451574085,L
1936287976,F
295377858,L
2064416992,F
1708576907,T
1496629201,T
870313114,T
667308123,L
155072687,T
559227785,T
1916673979,T
1651347528,L
2109795617,T
1673436448,F
1853679361,T
1313207641,T
1633688191,T
1256923715,T
1428074196,L
1898638249,T
1028074713,L
1877893775,T
2063329624,F
838383045,L
1477803883,T
1775490971,T
114456048,L
1562777380,F
2048991905,T
257648962,T
1971314135,T
353082342,L
46453290,L
119208345,L
270015687,L
1755030197,T
1615837547,T
1140328801,T
274854672,L
1770910234,T
1699556586,L
44045003,T
1274774114,T
1661868555,L
1717481451,L
980969827,T
827592548,F
1203685994,T
90409895,T
108183096,L
954840596,F
1118484608,F
1986076872,L
870686572,F
1956867653,T
1316397107,T
498693895,T
2071323701,T
731690839,T
400202152,F
181489015,T
555521327,T
753284495,T
227942305,T
674729672,F
1023300182,T
1982972502,L
143083571,T
16145335,T
110343526,T
1913993805,L
1715701921,T
154388529,L
1041284272,F
1230086828,F
1871869980,L
2022254099,T
2057679377,T
928072327,T
2112663994,T
18378825,L
1882912923,L
1083664954,T
2004455697,L
606115847,T
893048959,T
1173369156,L
1104809742,L
816889013,T
1905059996,F
1505011895,T
998378028,L
313097675,T
110812742,T
1226320334,T
987827347,T
1134112924,F
1061809188,L
1130910919,T
1150258259,T
1172152715,T
897421076,F
718476532,F
1326541244,F
1938705348,L
1948563360,L
1050927577,T
1813475800,F
1858759089,L
1978999904,F
1778656146,L
1877137915,T
1714429179,L
714837453,L
1734109964,F
173061378,L
1607886412,F
759995473,T
1277871120,L
277291777,T
517571821,T
635399367,L
1275669806,T
830669496,L
746212109,T
354506492,F
1818496843,T
1880325033,L
1416315680,F
801924114,L
883099644,L
440984747,T
1699345191,L
1601576176,F
1767525992,F
1490566891,T
1402655889,L
670969921,T
1156559043,L
1113931330,T
502486177,T
787731542,T
843585597,L
69431708,F
1502568995,T
430211914,T
242493086,T
962971759,T
1190207387,T
1520364206,T
1240263537,L
1707779208,L
8279926,T
368449695,L
390965056,F
754492035,L
722956187,T
61978251,L
487333421,T
2139271867,T
863902366,T
1370433065,T
432772967,T
415763909,T
824525594,T
52815311,T
1906330800,L
79697835,L
723785232,L
915406196,F
1193629165,T
1226271409,T
1703137738,T
2037214763,T
1295703117,L
1058223085,T
319943029,T
1538196203,T
2021194844,F
1510150416,L
911076761,T
1113974733,L
1070445976,F
919356687,L
1482424428,L
1461411032,F
1673848723,T
57896967,L
1523389283,T
13698496,F
49685187,L
239808001,T
1384131561,L
482458154,T
655571910,L
61173507,L
535273465,T
414419063,T
140871342,L
1259058697,T
1329825259,T
1334500508,F
337846458,L
885479349,L
1224231623,T
1633549575,L
1943702434,T
1544174652,L
1024262130,L
1817413630,T
906841420,F
1935338891,T
783904716,L
1977287396,F
707211931,T
118845496,F
1291214780,F
233577006,L
176742464,F
667120415,T
247275502,T
226427651,T
906928417,T
1631407063,T
708885805,T
1562500327,T
1692580571,T
1244159270,T
1976919390,L
1833451913,T
355734319,T
1159261001,T
1020468773,T
693580777,T
2044740350,T
97216748,F
179646704,F
1840959136,F
1641391400,F
1203908834,T
1510889119,T
400749172,F
991764077,T
147310187,T
230552920,F
1698976008,L
266155683,L
1521767700,L
1932553014,L
442898147,T
41404468,F
32344868,F
669325798,T
948332885,T
1663751932,F
1378211603,T
363349564,F
1208848855,T
474887225,T
192785307,L
894817120,F
830621544,L
1352046308,F
1915285894,T
1524202321,T
1249303011,L
2012502642,L
1703849025,L
942778499,T
1506410395,T
760274211,L
306183970,T
1907159567,T
1752038289,L
453494157,L
2137712488,F
1303530649,T
719649841,T
1511996540,F
1088600016,L
1162547988,L
1553401008,L
1120944884,F
1831873787,T
354250245,L
637213168,F
1062601742,T
717599810,T
1846062023,T
1537488968,F
910385117,T
593395496,F
220626864,L
114947777,T
361197742,T
1744829186,T
1364250788,F
226216736,F
1301194563,L
159545640,L
1732627131,L
2061468775,T
465729610,T
1492303051,T
1666023416,F
919223768,F
1482531891,L
822070417,T
1638873609,L
847044783,L
1910670433,T
653937949,T
252962144,F
884131670,T
338328088,F
607212389,T
1521344838,L
1400929831,T
1324812199,T
1219923214,T
790935151,T
87713668,F
1813318710,L
1011562015,T
202661446,T
27032804,F
608907553,T
1566912234,L
253249540,F
1910102117,T
1726457874,L
1985876672,F
1824087244,F
44703837,L
1330696075,T
1342627012,F
963927605,T
665744318,T
17213781,L
455317566,L
1512789101,T
1927884215,T
1109255515,T
1765751245,T
664532237,T
1447583604,L
225479987,T
38393427,L
701029787,T
1550292186,L
1258316641,T
1491964938,L
1638005855,T
924151703,T
356043305,T
1840667301,L
951184507,T
964950859,T
1260095887,T
1204434048,L
727569328,F
839070114,L
1042827072,L
404172924,L
883773951,L
226039499,T
1746799936,F
1847701556,F
891783817,T
1764013717,T
155535474,L
257089270,T
1544414284,F
1264790989,T
2022840516,L
61462873,T
564890945,T
100836855,L
99856301,T
1265920732,F
1651129041,L
1358172942,L
610402022,T
1141651248,L
134840998,T
966445328,F
834834901,T
1086025505,T
1931396187,L
2094930789,L
142975905,L
511481867,T
786517255,T
1185802977,L
915654791,T
1670291206,T
1411842476,F
514971079,T
1370509114,T
156142645,T
131501148,L
1526044588,F
413231916,L
1675915433,T
643351929,L
288588784,F
1737378306,L
1208242875,L
389425639,T
1837234607,T
326679959,T
2040554680,F
1047923902,T
937081982,T
1034722281,L
1182764900,F
1903527310,T
1869557182,T
121306757,T
1687439849,T
1817004323,T
264282663,L
51438068,F
456037930,T
1450085640,L
967092859,T
2126329136,F
714444469,T
1482063938,T
1349354602,T
870587114,T
1613565086,T
727915542,L
1283819030,T
1141996871,T
1371267472,F
1572407814,L
731891530,T
432026699,T
1961833453,T
421642489,T
758706658,T
1854904486,T
1469566391,T
1695788640,L
742143119,T
504847643,T
1451832302,T
464216653,T
626154401,T
991788503,T
133737329,T
890437064,F
1043226571,T
589775259,L
193039056,L
2010319430,T
568620748,F
907483525,T
1344899720,F
1917975350,T
1778070640,F
810981159,L
498407245,T
914406022,T
1952978030,T
1869674717,T
339330189,L
537385912,F
154217768,F
153679994,T
959028402,L
912924426,L
2008584480,L
281111145,L
461229419,T
603243951,L
785958789,L
1913061721,T
1067460605,T
1412113190,T
757366577,T
1201197934,T
155066606,T
1800593148,L
1790973193,T
348105662,T
1663428931,T
212110293,L
1255589188,F
860845003,T
2130085644,L
886176180,L
1671826162,T
481009241,T
1800582202,T
1477320545,T
203200310,T
2139912391,T
2014706457,L
357418078,T
146108738,T
826251211,T
1270342504,F
7209570,L
1107362357,T
1731571923,L
610453522,T
1893321146,T
1497149997,L
1677914127,L
1157950688,F
107032926,L
731628413,T
1313017294,T
1907626074,L
375117958,T
1661122956,L
1423571357,T
587228252,F
769228496,F
136932713,T
569830248,L
1655404676,F
1808758875,L
1050839489,T
1308503231,T
1138595772,L
1254039799,T
1300931974,T
1005818582,T
1611457877,T
1447040712,L
1832069793,L
734316733,T
1454250283,T
791948502,L
318405009,L
2064703805,T
537786000,L
1815555006,L
1595134284,L
1695736688,F
1922587932,L
179279049,L
861270334,T
1682730358,T
554397007,T
374909643,L
958818068,F
1141625259,L
1144138139,T
1095750781,T
1711455507,L
652059168,L
757026008,F
614811348,L
1960562399,T
1895621781,L
1868851147,T
1114010725,T
753956715,L
1332825376,F
413567790,L
438542860,F
2067142110,L
1867818073,T
1230491363,T
238063471,T
1785038230,T
1768277363,T
2053618477,T
1232688866,T
1316530404,L
1828722761,T
1411967915,T
30317090,T
1363969471,T
1966364922,L
405226733,T
175303891,T
960506534,T
1549364873,T
1271054672,F
524478393,L
53940393,L
2028080681,T
1139289742,T
2014502792,F
1776218814,L
860657241,L
981029869,T
382691881,T
45998970,L
1394597659,T
821234741,T
2113141080,L
1114932084,L
2051726104,F
203720903,T
752486666,T
1672519820,F
109855732,F
1985175532,F
841566576,L
1938578493,L
1249659799,T
871883666,T
1155064316,F
1068541074,L
1277110400,F
1330368208,F
2029047608,F
678991625,T
453939232,F
406042353,L
732932018,T
334536265,T
1545332095,T
599951162,T
2110755079,T
258505689,L
1580981031,L
345963312,L
304504659,L
828095043,L
1167198054,L
270162091,T
1943027127,L
1071440510,T
473882994,L
548030146,T
596476682,T
583738726,T
385722030,L
1438043258,T
374833571,T
1635381830,T
162443277,L
1529897887,T
556439256,L
1439553677,T
712782447,L
438003216,L
2118545302,T
1166721680,F
844045569,L
703993672,F
1501257945,L
241894017,L
1303944834,L
1464529377,L
500399706,L
737442217,T
1810492689,L
804904365,L
1565537260,F
830207095,T
1075066456,F
1361080740,L
1901647606,T
1548949450,T
1909110886,T
350640640,F
2132688176,F
147349268,F
1788683899,T
360038099,T
1782731098,T
1951127176,F
1889935986,L
191686706,T
1243197205,T
455234786,T
629689922,T
1214258859,L
1621956466,T
1473735492,L
1918252531,T
975730763,T
1715629509,L
1074713717,T
292776492,L
68545567,T
1812155934,L
2103269182,T
873449932,F
1230209547,L
785992629,L
1948516388,F
443806639,T
540156587,T
1349982190,T
205433877,L
890797228,F
1335186718,T
352783145,T
531997479,L
1695224817,L
2135514244,F
335641007,T
1437677155,T
179717302,T
1578838212,L
1892911941,L
809407225,T
645613423,T
1367384759,T
135659069,T
416382306,L
195631875,L
1851288578,T
1491096023,T
488408367,L
1919834145,L
1155768309,L
444193901,T
645800429,T
238494208,F
1230186531,L
446833169,T
682300847,T
1770343118,T
1796815359,L
887734724,F
513656698,T
984518429,T
1240517870,T
1045654177,T
532259598,L
1228548466,T
1381295184,L
1969936753,T
1408265768,F
812649748,F
1715365047,L
70189345,T
1458263171,T
935266158,L
205848414,L
1874645477,T
1130898033,L
2057136992,F
1218257852,F
1619306401,T
1829487489,L
226542514,T
2063500302,L
327804270,L
465036722,T
1146203185,T
774637439,T
1147337570,T
769062656,F
423969150,L
2035072294,T
1282719354,L
1408487579,T
1128106516,F
180889884,L
1940747177,T
209171334,L
1562185068,L
1763200283,T
1617437103,L
227351169,L
1331081682,L
1687626448,F
1685614340,F
118864192,F
1893474863,T
1412776170,L
1249762226,T
1803128207,T
483550374,L
721584979,T
1485132049,T
710092888,F
637601633,T
1812936319,T
1175129611,T
1783804819,T
440090111,T
174983533,T
405383827,T
864059261,T
62572179,L
1688103181,T
125063193,L
1190678696,F
1868993065,T
2065810370,T
1399850030,T
1283694486,L
1681527005,T
869803485,L
1511045655,L
865125039,L
409946286,L
1049176347,L
983989232,F
155937501,L
314468869,T
86267810,T
1959065708,F
798019244,F
807852789,L
1296714109,T
1508112132,L
1445454422,T
962166781,T
535758095,T
1081775593,T
1402256892,L
710741628,L
1487159420,F
118832505,L
773313808,F
1027778954,T
243895698,L
1963992504,L
749288371,T
162222421,T
1216358886,L
2032982857,T
1843749426,L
2086162372,F
1396544864,F
561390818,T
348625010,T
298237564,F
1545380050,T
504562511,T
612706433,T
1631647860,L
316144571,T
1410725677,T
292017001,T
1612858681,T
771354162,L
1737471423,L
427541814,L
1307112257,T
671763369,L
1829798706,L
2017853886,L
11439141,L
1948631211,L
643684046,T
1039218095,T
45043262,T
460192902,L
1788506467,T
207265683,L
1676551788,L
1674005676,L
2051015109,L
1615230512,F
923066893,T
464922279,L
1963855522,T
1221304457,T
2010302329,T
320934385,T
1834010890,T
1494466541,T
637078957,T
1097252920,F
1786483542,L
102453990,L
1868607082,T
1376471318,T
529995804,L
1028235691,T
2048234687,T
212310862,T
898605929,T
2059673828,F
13458425,T
1542289975,T
951408276,L
58501687,T
2002482877,T
592431095,T
265767370,T
1531551018,L
118953123,L
169298832,L
999297882,L
1042020016,F
634221111,L
815669757,L
115840825,T
497039793,L
1136604142,T
1949851716,L
1991506334,T
1773683099,T
899620988,F
1630506229,T
1876137089,T
620744422,T
859493899,T
258649245,L
1648980113,T
760244938,T
470960107,T
400102395,L
672435118,T
484418533,T
1942392370,T
1623843394,T
542920220,F
1797391600,F
68790841,T
808687591,T
1181458970,T
187743965,T
977986423,T
33273204,L
1229763981,L
1612207534,T
848942961,L
1345604807,T
2109247327,T
1985547104,F
1147972875,L
1953270014,T
1611746555,T
2047593863,T
1436292595,T
1340399997,L
520854637,T
148302846,L
1599049242,L
22351102,T
908547784,F
2070009350,T
422453497,T
1580982902,T
406944235,T
217362220,F
1057342649,T
949864455,L
2014753820,F
1126133490,L
1758552046,T
1048729142,T
1313877455,T
589054821,L
1082002346,T
396157789,T
53778708,L
1930945308,L
1741762596,L
15542387,T
1769008764,L
742251823,T
1968812401,T
1233271671,L
642362038,T
1257621348,L
426188020,F
1163216675,T
1405924194,L
2025237263,T
1185567777,L
166988330,T
1947762965,T
1608021275,T
1747971233,T
207223552,F
1825383495,L
657830234,T
1157088007,T
1692653667,L
1783963724,F
768156406,T
593899161,L
950357532,L
1357211227,T
1675901507,T
1346515321,T
1410989935,T
1459363167,L
940794269,T
1426532323,T
1080888283,T
1683046092,L
1247861076,L
166676307,L
177924482,T
357998777,T
592864327,T
1341141157,T
1763922971,T
470617942,T
379225286,T
1930911302,T
270897259,T
1987246561,T
1531398887,T
478120811,T
1665146408,F
41745473,T
1635208819,T
1210316427,L
1825709197,T
255881577,L
1804215588,L
628583081,T
1613092804,F
1332633448,F
1975098402,L
876599092,F
644512967,T
768409023,L
155647767,L
1725401251,T
303971467,T
1403508843,L
1892077558,T
481895949,L
1761507620,F
337458237,L
1823037106,T
1377946944,L
808076180,F
54778745,T
1161374598,L
1078973439,L
2042025306,L
545289837,L
1557094251,L
1559688067,T
587035310,T
1044819422,T
622520846,T
265260859,T
1300700999,T
279252787,T
893843941,T
766310155,T
1611886235,T
721458695,T
1642909247,T
108915554,T
1489867719,L
1798557014,T
1834316805,L
1793839186,T
1054582210,T
1578910715,T
128251488,L
668606182,T
1916368953,L
1951288594,T
2046553126,T
576961485,L
2006067339,L
1060444076,F
1655934924,L
1900608998,T
1605733913,T
1065545527,T
1312813417,T
45285575,T
2110364949,L
1935334263,L
310546435,T
1263582300,L
67103402,T
1204390376,F
2029892456,F
1678989637,T
1925849071,T
1525318055,T
1787905192,F
1268233142,T
1176391422,L
1474738349,T
914588681,T
83489984,F
906165417,L
1042840169,T
752096166,L
675050722,T
846645115,T
651165645,L
1252012207,T
705228807,L
1711609721,T
760463483,T
458354157,L
1169859987,L
1826009011,T
1771167574,T
1215145562,T
1788890312,F
1559018189,T
1525691997,L
904988965,T
1626121592,F
582598725,L
787397773,T
1157627581,T
360964149,L
165232180,F
798049125,L
1629197291,T
1341623602,T
125303827,T
396302324,F
1425113586,L
1031469244,F
1439142493,T
29726105,T
1706519966,T
138303961,T
680891750,T
811048525,T
843532768,F
245017823,T
1571512008,L
1301886925,T
1414877810,T
1250037371,T
925570851,L
482539725,L
891444036,L
337105392,L
2008231722,L
1796433001,T
1963226984,F
443346800,F
436347126,L
973370918,T
804310949,T
601579306,T
1771420043,T
286024592,F
1943202909,L
1896723870,L
682326917,T
1220832847,T
780709466,T
2121469410,L
1250558952,L
339745784,F
112289723,T
1931450702,T
1150794309,L
955822491,L
28984878,L
574822670,T
110225768,F
1443862688,F
1824860041,T
1035796619,T
1926402413,T
568820429,T
1372902012,L
1787150488,F
217769782,T
1188645348,L
83013640,F
654116908,F
14532618,L
887324589,L
1255696215,L
1785952662,L
1173349181,T
1051415476,F
1535192884,F
1855676098,T
124764675,L
168418703,T
1829661861,L
1375323628,F
508164487,T
1941951584,F
1159290682,T
1658958797,T
750290428,F
1188275560,F
86297819,T
860516196,L
484654601,T
1911157860,L
1896312816,L
263573366,T
332494642,T
1121731180,F
2050723854,L
550264424,F
162892880,F
2133737494,T
1204381333,T
177425499,L
873578435,T
312593900,F
1963378161,L
2046927617,T
1364009376,L
1351087397,T
1755120067,T
1488774051,L
1519506100,F
1437298280,F
716614031,T
2027670588,L
1231766217,L
1875904714,T
1539145737,L
1982056645,T
916696626,L
1625443556,F
695089193,T
1401351227,T
1389117768,L
443918361,L
1664924594,T
1721612410,T
1565649541,T
1568164800,L
124393187,T
1728542422,T
1554418647,L
1328774520,L
1905967921,T
280513434,L
1641368420,F
1721862434,T
179957403,L
857894148,L
925466183,T
1935077471,T
199184551,T
297488636,F
1224892103,T
915798583,T
177675576,L
309174672,L
644219649,L
1716821313,L
143747669,T
1560916275,L
1194781221,L
838836863,T
814783855,T
436415341,T
1282755224,F
332224801,T
10544104,F
700921118,T
1900389601,T
134937291,L
281979892,F
1307324600,F
1463711811,L
40464165,L
1587838035,L
957596583,L
1762326599,T
1767795438,L
1815490731,L
540309134,T
1555389261,L
2014675282,T
837797770,T
632797717,T
782990217,L
1015473346,T
941972389,T
1427209866,L
584811011,T
1085720059,T
840642494,T
1779592232,F
1924556922,L
1655426349,L
68523926,T
1059828498,L
1987651150,T
79068030,L
1760749616,F
1740557103,L
214005321,L
2042729508,L
900398056,F
1677717132,L
2083193673,L
340752443,T
487830067,T
1698036624,L
2108547881,T
155837150,T
90862111,T
1516453495,T
23028784,F
928659881,T
1767564,L
806019002,T
1944133228,F
943739953,T
85745220,L
381460591,T
2029460012,F
926387714,T
13569176,F
1806533286,L
434330415,L
82093102,T
718878137,T
274497917,T
161161132,F
332144105,T
2015055021,L
375166453,T
227389966,T
767969429,T
2052883585,T
163099991,T
1108721872,F
393230004,L
1861136616,L
1069786105,T
549067154,T
1951998727,T
438755952,L
572095938,L
733174960,F
440523516,L
1378114940,F
529824540,L
1384263470,T
1463860161,L
911285132,F
